"ID","Real_rates_Australia","Real_rates_Canada","Real_rates_Chile","Real_rates_Colombia","Real_rates_Denmark","Real_rates_Israel","Real_rates_Japan","Real_rates_Mexico","Real_rates_New_Zeland","Real_rates_Poland","Real_rates_South_Korea","Real_rates_Sweden","Real_rates_Turkey","Real_rates_United_Kingdom","Real_rates_United_States","Inflation_linked_real_rates_Germany","Inflation_linked_real_rates_CPI","Inflation_linked_France_real_rates_CPIEuro","Inflation_linked_real_rates_Italy","Inflation_linked_real_rates_Spain","Inflation_linked_real_rates_US_1y3y_Total_Return_Hedged_EUR","Inflation_linked_real_rates_US_Govt_0y5y_Total_Return_Index","Inflation_linked_real_rates_UK_1y3y_Total_Return_Hedged_EUR","Inflation_linked_real_rates_France_Govt_1y3y_Total_Return","Inflation_linked_real_rates_Italy_Govt_1y3y_Total_Return_Index","Schatz","Bobl","Bund","Buxl","OAT_10Y","BTP_2Y","BTP_10Y","US_2Y","US_5Y","US_10Y","US_20Y","US_30Y","Short_Gilt","Gilt_10Y","JPN_5Y","JPN_10Y","JPN_30Y","AU_3Y","AU_10Y","CAD_10Y","SEK_5Y","CAD_10Y_bond","AUD_10Y_bond","NZD_10Y_bond","NOK_10Y_bond","SEK_10Y_bond","DKK_10Y_bond","CHF_10Y_bond","EUR_2y10y","EUR_10y30y","US_2y10y","US_10y30y","GBP_2y10y","JPN_2y10y","US_EUR_10Y","UK_EUR_10Y","US_UK_10Y","US_EUR_2Y","USDEUR","GBPEUR","GBPUSD","USDJPY","CHFEUR","JPYEUR","CADEUR","AUDEUR","NZDEUR","NOKEUR","SEKEUR","DKKEUR"
"2/5/1900","0.99674859911423","1.5146097929864","0","0","0","0","0","0","0","0","0","0","0","0","0","0.16546209179146","0","0.14039427065258","3.4724369417673","1.1820364078749","0","9.9093289330454","0.35766685610893","0","0","0","0","0","0","0","0","0","0","0","0.3325","0","0","0","-0.26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0"
"2/6/1900","-0.36676508898784","2.812210449664","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3391604948869","0","0.62576112331731","3.997119743774","1.248677969717","0","-0.93469500737082","-0.15143701982392","0.1982160555005","0","0","0","0","0","0","0","0","0","0","-1.2125","0","0","0","-0.26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0"
"2/7/1900","0.13898396359026","1.2977093216139","0","0","0","0","0","0","0","0","0","0","0","0","0","0.12474532314981","0","0.26687465314754","2.2445861257049","0.49367225255396","0","7.8420137210962","0.44537019503879","0.1321113037734","0","0","0","0","0","0","0","0","0","0","-0.21","0","0","0","0.34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0"
"2/8/1900","-0.73171855387964","-0.89230880667345","0","0","0","0","0","0","0","0","0","0","0","0","0","0.30785170746148","0","0.96679182622048","5.4761069721615","3.2946678282277","0","-1.1497955348319","0.73551821313014","0.79253694377944","0","0","0","0","0","0","0","0","0","0","0.915","0","0","0","-0.04","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0"
"2/9/1900","-3.1459830988279","-2.4307067289458","0","0","0","0","0","0","0","0","0","0","0","0","0","0.11220128818542","0","0.5300612910263","2.0656411445426","1.1700428446997","0","3.6024193591806","0.19643217684114","0.59381443298971","0","0","0","0","0","0","0","0","0","0","-1.175","0","0","0","-0.16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0"
"2/10/1900","0.014524790335733","0.0048459743656646","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03122794064459","0","0.30096318140109","3.4068873138119","0.67725529945799","0","-6.2968745916849","0.31717924012392","0.26372177352887","0","0","0","0","0","0","0","0","0","0","-1.125","0","0","0","-0.88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0"
"2/11/1900","-0.2946060974092","3.5189730397289","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.0046412360672525","0","0.0095976972339235","0.32045479705386","-0.14343037625407","0","2.6941940607414","0.62486907077658","0.13181743285556","0","0","0","0","0","0","0","0","0","0","-0.1275","0","0","0","-0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0"
"2/12/1900","-0.44727079135177","-1.0672373225221","0","0","0","0","0","0","0","0","0","0","0","0","0","0.014061109130216","0","-0.068827148666184","-0.74511647287067","-0.93630957536303","0","-8.7115336175252","0.41300449595884","0.13179571663918","0","0","0","0","0","0","0","0","0","0","0.245","0","0","0","-0.16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0"
"2/13/1900","0.69496309161968","-1.0312881875676","0","0","0","0","0","0","0","0","0","0","0","0","0","0.054186264935144","0","0.051699965247731","2.945411766545","1.4062293308563","0","-9.1837040501049","0.021083653028518","-0.13177400757698","0","0","0","0","0","0","0","0","0","0","1.0375","0","0","0","0.24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0"
"2/14/1900","0.31718206001075","-3.7886488514859","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.21967575754557","0","-0.55901040058763","-4.3820724198108","-1.1288860982521","0","-0.30961271976756","-0.18070881474751","-0.065897858319638","0","0","0","0","0","0","0","0","0","0","1.835","0","0","0","1.74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0"
"2/15/1900","0.2911952156567","-2.3958495090596","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.025535955224619","0","-0.23336040553704","0.17602649300279","-0.95960993986312","0","-4.2383272803333","0.075324675324692","-0.59312958233794","0","0","0","0","0","0","0","0","0","0","0.67","0","0","0","-0.54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0"
"2/16/1900","0.63184973774203","-0.90511438229586","0","0","0","0","0","0","0","0","0","0","0","0","0","0.22570735852829","0","0.48451560605109","4.1947729117052","1.6654296695416","0","3.0364530086676","-0.015062489855529","0.59356966199508","0","0","0","0","0","0","0","0","0","0","0.6325","0","0","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0"
"2/17/1900","-1.0834527943347","-0.44016308101362","0","0","0","0","0","0","0","0","0","0","0","0","0","0.072305683536951","0","0.072190724132118","-1.1698727602163","0.41994700956317","0","6.5882213073184","0.015062978833904","0.461323008485","0","0","0","0","0","0","0","0","0","0","-0.4675","0","0","0","-0.36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0"
"2/18/1900","1.8082147156032","1.8080993544821","0","0","0","0","0","0","0","0","0","0","0","0","0","0.20766178467543","0","0.36992883623816","5.0364714286397","2.0804957466458","0","-0.51418028230256","-0.30426229508196","0.39519183270214","0","0","0","0","0","0","0","0","0","0","0.7175","0","0","0","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0"
"2/19/1900","-3.9076923211698","3.6744597290733","0","0","0","0","0","0","0","0","0","0","0","0","0","0.032435806976288","0","0.046873324037325","-0.81302163646049","0.370522844693","0","2.4908065626766","-0.039188170785598","0.19749835418039","0","0","0","0","0","0","0","0","0","0","-2.0575","0","0","0","-0.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0"
"2/20/1900","0.68957107113228","0.9278397102405","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.079695064649886","0","-0.14799947909087","-2.1705280873708","-0.21816724888463","0","1.5580179564976","-0.1627953817466","-0.19744960921432","0","0","0","0","0","0","0","0","0","0","-0.2925","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0"
"2/21/1900","-0.40560048569522","-1.5593209914508","0","0","0","0","0","0","0","0","0","0","0","0","0","0.043336220841596","0","0.053057533280715","0.16623819167382","-0.77417472234788","0","-3.9701523357344","-0.2050735423153","0.19749835418039","0","0","0","0","0","0","0","0","0","0","-0.082500000000002","0","0","0","-0.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0"
"2/22/1900","-0.88235270756672","1.0417827870959","0","0","0","0","0","0","0","0","0","0","0","0","0","0.039867414780618","0","0.10774250812564","1.695672639924","0.55815962499063","0","-3.93702366008","0.039222571185211","0.19744960921432","0","0","0","0","0","0","0","0","0","0","-0.085000000000002","0","0","0","0.059999999999998","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0"
"2/23/1900","2.8298551786848","1.7823703458774","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.066288678785353","0","-0.33915204965804","-3.1026573276552","-1.1498660166603","0","-4.010358148235","-0.084472243533869","-0.46060207270928","0","0","0","0","0","0","0","0","0","0","-0.375","0","0","0","-0.54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0"
"2/24/1900","0.42557684058035","-1.0404487757331","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.0374345726885","0","-0.062414904258243","0.40651691432731","-0.10931572168164","0","-8.2200232374857","0.05129605785112","-0.26335281046831","0","0","0","0","0","0","0","0","0","0","0.2925","0","0","0","-0.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0"
"2/25/1900","-1.3531370382537","-1.3331599074201","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0058039754498789","0","0.10578290264481","-1.6182861144564","-0.02842625310153","0","9.5024200456737","0.27455442776238","0.461019181691","0","0","0","0","0","0","0","0","0","0","-0.082499999999997","0","0","0","0.24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0"
"2/26/1900","-1.9486698026216","-1.0083764523227","0","0","0","0","0","0","0","0","0","0","0","0","0","0.077349960467291","0","0.241945212108","2.907853640738","0.46795769022778","0","4.2477892504321","0.45229461535464","0.39493170972511","0","0","0","0","0","0","0","0","0","0","1.045","0","0","0","0.06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0"
"2/27/1900","0.78334578604617","-3.0246084768061","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.28710575052815","0","-0.62496701335983","-7.7114878222174","-1.9247446644277","0","5.4420655091586","0.21387763581593","0.065789473684244","0","0","0","0","0","0","0","0","0","0","1.1375","0","0","0","1.18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0"
"2/28/1900","-0.70376219827638","2.4537493679563","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.06638736385233","0","-0.28233134715862","-3.0335415732489","-1.0001916391018","0","-0.67653707897314","0.063230436785746","-0.39470438286327","0","0","0","0","0","0","0","0","0","0","0.2525","0","0","0","0.06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0"
"3/1/1900","-0.40991623383797","3.3775522329595","0","0","0","0","0","0","0","0","0","0","0","0","0","0.023802873626998","0","0.1577825014299","4.0761642076129","0.68121893171798","0","16.614455156935","0.33718304741635","0.19744960921432","0","0","0","0","0","0","0","0","0","0","-1.0525","0","0","0","-0.44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0"
"3/2/1900","1.7372141451241","1.4693376146758","0","0","0","0","0","0","0","0","0","0","0","0","0","0.17766715758101","0","0.37805294270227","3.4056394017711","0.9704815290105","0","2.607832991251","-0.021058637412726","0.19740088830401","0","0","0","0","0","0","0","0","0","0","-0.7125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0"
"3/3/1900","0.032601019073881","-5.2598655170009","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.30581685830711","0","-0.74767249607961","-8.9078287557062","-2.175410564865","0","-4.7669662027463","-0.3068683580909","0.26313625524221","0","0","0","1.12","0","0","0","0","0","0","0.7575","0","0","0","2.72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0"
"3/4/1900","-3.3996267992192","5.6122926441721","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.202411129481","0","-0.30972236874758","0.44641977422267","-0.53185858483301","0","0.59066004275764","0.61113237784425","-0.065762433210062","0","0","0","0.2","0","0","0","0","0","0","-0.38","0","0","0","-0.42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0"
"3/5/1900","2.4494178683716","4.0914902605342","0","0","0","0","0","0","0","0","0","0","0","0","0","0.19534126589094","0","0.648675363475","5.9102686631025","2.7177645345455","0","2.9589714661625","0.51712563986262","1.0522854324235","0","0","0","-0.24","0","0","0","0","0","0","-0.2525","0","0","0","-0.24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0"
"3/6/1900","-0.23103584133453","-1.4986446072564","0","0","0","0","0","0","0","0","0","0","0","0","0","0.036420481189697","0","0.35116316676276","1.2562069491744","1.2964861648886","0","2.1389343982142","0.15015986848062","0.85385878489333","0","0","0","0.48","0","0","0","0","0","0","0.97","0","0","0","0.72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0"
"3/7/1900","-1.329786966084","-0.036708800467598","0","0","0","0","0","0","0","0","0","0","0","0","0","0.34999076320861","0","1.1276855729925","7.3265238925537","4.09960051117","0","0","0.8436254464517","1.0497826621832","0","0","0","-0.12","0","0","0","0","0","0","0","0","0","0","-0.46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0"
"3/8/1900","0.726545492893","-3.1119907617889","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.35566625465071","0","-0.73002042043676","-8.2618891021714","-2.0114304526078","0","-1.7900474139247","0.43453269005964","-0.1310508641167","0","0","0","0.9","0","0","0","0","0","0","1.2725","0","0","0","0.86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0"
"3/9/1900","-1.5532522636321","2.1831125156199","0","0","0","0","0","0","0","0","0","0","0","0","0","0.13751352889847","0","0.24055771282234","1.9588080135763","0.46744278268341","0","6.814521765444","0.8622643213875","0.45875317440817","0","0","0","-0.02","0","0","0","0","0","0","-0.89","0","0","0","0.14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0"
"3/10/1900","0.14200909512957","3.8320130810875","0","0","0","0","0","0","0","0","0","0","0","0","0","0.29079135579113","0","0.86043044406854","9.211593865697","3.2956402742755","0","6.9394947231812","-0.32573776615609","0.58948747339121","0","0","0","-0.76","0","0","0","0","0","0","-1.0125","0","0","0","-0.16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0"
"3/11/1900","2.9448011135353","-3.0643692331833","0","0","0","0","0","0","0","0","0","0","0","0","0","0.066543264881133","0","0.17690033484597","-1.3285121489878","-0.20219181984127","0","-2.2927939055844","0.20933634963293","0.91630532602471","0","0","0","0.62","0","0","0","0","0","0","1.1","0","0","0","0.44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0"
"3/12/1900","-1.9885827579135","0.52198577320651","0","0","0","0","0","0","0","0","0","0","0","0","0","0.02751630960064","0","0.55143485387737","3.4667450573102","1.7990732900385","0","-1.8246616746486","0.56794243269534","0.98063250796758","0","0","0","-0.02","0","0","0","0","0","0","-0.38","0","0","0","-0.26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0"
"3/13/1900","2.5675718764946","2.1182835072571","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.30650124100235","0","-0.65693785959754","-1.764829491262","-1.2278695692211","0","-4.0360319404852","0.75533564539268","-0.84884100555009","0","0","0","-0.18","0","0","0","0","0","0","-1.0575","0","0","0","-0.14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0"
"3/14/1900","1.4819539166446","-2.0853747801969","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.048111199621614","0","-0.38950561072428","-2.8763775114254","-1.4818325159072","0","3.9552199586384","1.4575448063211","0.39218890432226","0","0","0","1.632","0","0","0","0","0","0","0.38","0","0","0","1.12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0"
"3/15/1900","-1.9721100067951","0.17918425863074","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.058780742828568","0","-0.060301545948514","-0.52725265752337","-0.49239383239666","0","-3.0794960154236","-0.062397940560543","0","0","0","0","0.192","0","0","0","0","0","0","0.975","0","0","0","1.092","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0"
